,author,date,n_likes,n_reposts,with_photo,is_repost?,text,translation,тональность,tonality_numbers
192,dying,2015-08-12,569,3,False,False,каждый причитаться столько счастие сколько сила подарить ..,everyone is owed as much happiness as strength to give ..,Положительная,1.0
193,dying,2015-08-12,544,8,False,False,вроде свободный вроде поиск активный вроде находить,like free like search active like find,Положительная,1.0
194,dying,2015-08-12,1573,24,False,False,скучать саша,miss Sasha,Нейтральная,0.0
195,dying,2015-08-12,784,7,False,False,делать невероятно болезненный вещь продолжать верить человек причина который вести,do an incredibly painful thing keep believing man the reason that lead,Отрицательная,-1.0
196,dying,2015-08-12,528,9,False,False,бросать слово ветер погода переменчивый вероятность некоторый время направление ветер изменяться именно ваш слово сбивать нога,throw word wind weather changeable probability some time direction wind change exactly your word knock down foot,Положительная,1.0
197,dying,2015-08-12,883,18,False,False,"ночь A пойти спать "", подумать A пойти отвечать интернет","night A go to sleep ', think A go answer the internet",Нейтральная,0.0
198,dying,2015-08-12,392,2,False,False,счастие простой незабываемый момент главное открываться жить мир который куда-то постоянно спешить просто важно останавливаться наслаждаться момент,"happiness is a simple unforgettable moment, the main thing is to open up to live a world that is constantly in a hurry somewhere, it’s just important to stop enjoying the moment",Положительная,1.0
199,dying,2015-08-12,673,10,False,False,твой хороший подруга даша,your good friend dasha,Положительная,1.0
200,dying,2015-08-12,635,3,False,False,жаловаться одиночество хотя подпускать человек,complain of loneliness though let a man down,Отрицательная,-1.0
201,dying,2015-08-12,1002,18,False,False,молчать молчать боль проблема тайна страх рвать изнутри молчать иначе давить бить сыпать соль твой рана молчать похер неважно просто,be silent be silent pain problem secret fear tear from within be silent otherwise press beat pour salt your wound be silent don't care just,Отрицательная,-1.0
