,author,date,text,n_likes,n_reposts,with_photo,is_repost?
242,dying,11 авг 2015,,1085,15,True,False
243,dying,11 авг 2015,"Не стоит обижать девушек.
Если некоторые плачут и убегают, то другие могут совсем неожиданно, разбить тебе нос.",1410,27,False,False
244,dying,11 авг 2015,"Жизнь преподносит множество сюрпризов, порой ставит на колени, но мы находим в себе силы подняться и идти вперед..",401,3,False,False
245,dying,11 авг 2015,Лайк за Маму,3192,14,False,False
246,dying,11 авг 2015,Мне нужен телефон с бесконечной зарядкой,1254,10,False,False
247,dying,11 авг 2015,"не осуждайте людей за их поступки, их выбор. возможно, они тоже считают, что Вам не следовало бы чего-то делать. однако, Вас не касается то, что считают другие. ровно так же, как и других не касается Ваше личное мнение. стало быть мы все ошибаемся сами и порицаем других. живите своей жизнью и дайте другим права на ошибки.",408,5,False,False
248,dying,11 авг 2015,"Никогда не лги тому, кто тебе доверяет. Никогда не доверяй тому, кто тебе солгал.",662,8,False,False
249,dying,11 авг 2015,"Моя Кристина:
• Самая добрая
• Самая милая
• Самая ласковая
• Самая красивая
• Самая понимающая
• Самая крутая
• Самая лучшая
Потому что МОЯ",531,16,False,False
250,dying,11 авг 2015,"А знаете ли Вы, что каждую ночь кто-то думает о Вас перед тем, как заснуть. Для кого-то Вы означаете весь мир. Кто-то мог бы не родиться, но родился ради Вас. Вы особенны и уникальны. Кто-то, о чьём существовании Вы даже не подозреваете, любит Вас.

Пауло Коэльо ""Книга воина света"".",604,10,False,False
251,dying,11 авг 2015,,1358,1,True,False
252,dying,11 авг 2015,"Боже, научи его писать первым",1302,11,False,False
253,dying,11 авг 2015,"Просить прощение у человека, которому на тебя пофиг. это тоже самое, что мыть полы там, где все еще пляшут.",702,14,False,False
